*Time 	Charge
0.00104643670689956	-0.000264093383297137	-0.000283715156367492	2.94789572540113	6.47099408032357E-9	2.93608813111361
0.00104646972180399	-0.000264063237432666	-0.000166183503008455	2.94789694954069	7.32153997573508E-9	2.93603321966813
0.0010465050207984	-0.000264009168461143	-9.82076301010437E-5	2.94785880744608	6.99368507725824E-9	2.93600940357972
0.00104654852260174	-0.000263927082759352	-5.55370824937285E-5	2.94778367873445	6.16631252255626E-9	2.93600494620026
0.00104660399680815	-0.000263811039401318	-3.19097268377533E-5	2.94766682921034	5.26843650883069E-9	2.93601792005986
0.00104667702247952	-0.000263650858657982	-2.20078107924238E-5	2.94749857238872	4.33421385509397E-9	2.93604785540179
0.00104677582307089	-0.000263430859037683	-2.04072625935581E-5	2.94726301418805	3.45130058505323E-9	2.93609552515032
0.00104691608819274	-0.000263119440241599	-2.20489929416701E-5	2.94692625224638	2.65437919657185E-9	2.93616561896382
0.0010471347924458	-0.000262639816012822	-2.3623950588636E-5	2.94640262534446	1.92531919091174E-9	2.93627440996306
0.00104754937905324	-0.000261749847089821	-2.40540672715728E-5	2.94541433837325	1.21454813495147E-9	2.93647940678897
0.00104820620661086	-0.000260387605244383	-2.38095057719656E-5	2.943855932881	7.52314107332308E-10	2.93680439919152
0.00104902871502463	-0.000258760131074065	-2.35908697194809E-5	2.94191549381464	5.34265667392792E-10	2.93721265851174
0.00105008807180114	-0.000256785078285859	-2.34055386866272E-5	2.93943348917266	3.85464038750652E-10	2.937740349328
0.00105151102409374	-0.000254330481111953	-2.31837077134256E-5	2.93612806548658	2.46808025236E-10	2.93845182231595
0.00105339572463166	-0.000251395214930422	-2.2915943938967E-5	2.93179582320459	3.05005609087604E-11	2.93939786666123
0.00105433807490061	-0.000250092994144246	-2.27969198448585E-5	2.92965389803675	-2.34932319667868E-10	2.93987256011134
0.00105576199715882	-0.00024822653371781	-2.26263848707164E-5	2.9264324549946	-1.54284462524814E-9	2.94059055718449
0.0010561602230575	-0.000247733461184119	-2.25813322012325E-5	2.92553584090557	-3.38569426441196E-9	2.94079155795741
0.0010563550843003	-0.000247494995550879	-2.25595463412276E-5	2.92509752889375	-6.23265383535507E-9	2.9408899325826
0.0010564525149217	-0.000247376459569626	-2.25487171507943E-5	2.92487847782723	-9.70874760900392E-9	2.94093912597369
0.00105664737616449	-0.000247141046475274	-2.25272054894532E-5	2.92444062578078	-3.74258880522331E-8	2.94103751810976
0.00105667541617781	-0.00024710738712308	-2.25241304150359E-5	2.92437765260571	-9.25622141994429E-8	2.94105167740861
0.00105671425966523	-0.000247060828101553	-2.25198758307954E-5	2.92429042703194	-2.71467084718298E-6	2.94107129229698
0.00105674580398087	-0.000247023089992027	-2.25164279719081E-5	2.92421960307725	2.85095711381467E-5	2.94108722261965
0.00105676471034832	-0.000247000504057127	-2.25143641934267E-5	2.92417715905033	0.394507064924596	2.94109677017994
0.00105677992281835	-0.000246982349242586	-2.25127058826047E-5	2.92414301043959	1.04615589739619	2.94110445252648
0.00105679177530277	-0.000246968215719789	-2.25114141301219E-5	2.92411640597591	1.63360229144826	2.94111043806927
0.00105679855126946	-0.000246959506426947	4.5704361184562E-7	2.92410005595201	1.98008822451892	2.94246941174943
0.00105680410093265	-0.000246952278686763	-1.09335253739573E-6	2.9240864902593	2.26631602270596	2.94406227605922
0.00105681046090696	-0.000246943958700285	-7.81310077968556E-7	2.92407087247871	2.5974760655199	2.94612267828206
0.0010568197615123	-0.000246931777283521	-7.57930195049994E-7	2.92404799796913	3.08896212539718	2.94918927072246
0.00105682853358348	-0.000246920284681096	-6.9417045267528E-7	2.92402640685527	3.29245714988336	2.95193629880909
0.00105683619405696	-0.000246910248726806	-6.30322524841631E-7	2.92400754418331	3.30568560380752	2.9541468592788
0.0010568462388409	-0.000246897091564335	-5.51631892165005E-7	2.92398280337545	3.30103551205891	2.95675079211471
0.00105685871941194	-0.000246880749138256	-4.66495031048453E-7	2.92395205432962	3.29993094364555	2.95955252319545
0.00105687821236186	-0.00024685523877821	-3.57828731978316E-7	2.9239040137274	3.29996827063271	2.96311774644306
0.00105690978751889	-0.000246813959998704	-2.28699130744303E-7	2.92382617022107	3.2999995487546	2.96729190587035
0.00105693910962499	-0.000246775680615485	-1.48127934807007E-7	2.92375386274131	3.30000018524881	2.96984748404897
0.00105698012925359	-0.000246722227073448	-7.74736506059526E-8	2.92365269717118	3.3000000353565	2.9720564917633
0.00105700764537536	-0.000246686436764065	-4.97050809400434E-8	2.92358483305742	3.30000002543946	2.97291743094051
0.00105703497665466	-0.00024665094200671	-3.20245554519261E-8	2.92351742758066	3.30000001853526	2.97346553272111
0.00105706009998617	-0.000246618364265316	-2.14379127783104E-8	2.92345547202371	3.3000000131648	2.97379528158955
0.00105709534369978	-0.000246572744604379	-1.20077885412684E-8	2.92336856902784	3.3000000104279	2.97409133195938
0.00105713263462219	-0.000246524579198493	-6.28646290579127E-9	2.92327663261125	3.30000001227397	2.97427436998388
0.00105717013726351	-0.000246476248781491	-3.14402193168917E-9	2.923184190518	3.3000000187543	2.97437876900679
0.00105721008177049	-0.000246424891267694	-1.39637101881362E-9	2.92308574816442	3.3000000368394	2.97444123017433
0.00105724424935604	-0.000246381059300305	-6.48409326231558E-10	2.92300155866254	3.30000029019996	2.97447193180259
0.00105726124945208	-0.000246359284336251	-4.45677272864486E-10	2.92295967560743	3.30000141902973	2.97448206839758
0.001057276062132	-0.000246340329397299	-3.23208126928876E-10	2.92292318466187	3.30000249675625	2.97448927707515
0.00105729362246049	-0.000246317880392866	-2.16736850688903E-10	2.92287992851217	3.29999906786515	2.97449662855992
0.00105730786452725	-0.00024629969090384	-1.53786317014237E-10	2.92284484907777	3.26513442766386	2.97450189714765
0.00105731918001605	-0.000246285250284473	-1.14980025500699E-10	2.92281697989626	2.91239222715494	2.97450574227862
0.0010573295486082	-0.000246272026750205	-8.61390958561969E-11	2.92279144427915	2.43631183196781	2.97450905517833
0.00105733970715431	-0.000246259079105471	-6.39914787825546E-11	2.922766427287	1.92754346039764	2.97451213953015
0.00105734952520683	-0.000246246572984887	-4.60573801319697E-11	2.92274225006052	1.4227672539744	2.9745149924079
0.00105735693469715	-0.000246237139784	-3.6827429994446E-11	2.92272400479705	1.03409763725569	2.97451707240569
0.00105736290324699	-0.000246229544117682	4.40280700786388E-10	2.92270930821987	0.716362994825157	2.97451785621548
0.00105736689209721	-0.000246684352902093	-0.029070981139256	2.923527407877	0.501422484855472	2.97379315312359
0.00105737001300005	-0.000247206914622211	-0.0346051459050614	2.92446772521383	0.331785652811172	2.9729461592838
0.00105737344150271	-0.000247882900168861	-0.0385366527450515	2.92568437323193	0.143970254825641	2.97185703304913
0.00105737526472091	-0.000248272589317366	-0.0397596566487834	2.92638584022068	0.0635470908288465	2.97123115221432
0.00105737791591814	-0.00024885952996101	-0.0406222062457573	2.92744249771999	0.00897035283926902	2.97028967811551
0.00105737925300882	-0.000249159266218157	-0.0407370438367138	2.92798216490062	0.00154887330543594	2.96980926283077
0.00105738127755005	-0.00024961319996919	-0.0405657008700473	2.92879954781791	-4.47458468553104E-5	2.96908207720456
0.00105738427755005	-0.000250277951408862	-0.0398433583504527	2.92999671936155	5.33853586521735E-6	2.96801756772136
0.00105738827755005	-0.000251139819596347	-0.0384031583124198	2.93154919189413	9.50706913174945E-6	2.96663759743689
0.00105739627755005	-0.000252748209717879	-0.0347593158337673	2.93444748516615	4.58925200739936E-6	2.96406169848929
0.0010574082330742	-0.000254842367020558	-0.0290613921240706	2.93822390732647	2.12431958693304E-6	2.96070405036683
0.00105742218650304	-0.000256849176288654	-0.0231956330306602	2.94184706799832	1.37322378134524E-6	2.95747908677382
0.00105743990528894	-0.000258835880369901	-0.0173580527318755	2.94544046742525	8.03296031761214E-7	2.95427422371838
0.0010574647840709	-0.000260840447683819	-0.0115760266496885	2.94907789665789	3.35547749246329E-7	2.95101842710563
0.00105750317408972	-0.000262763846865965	-0.00610093687633118	2.95259240143412	4.19205551887564E-8	2.94784872386432
0.00105754001870145	-0.000263756813346561	-0.00323184523638886	2.95443532041945	-2.26747972051972E-8	2.94615889328041
0.00105757551708278	-0.000264244373839873	-0.00173195715455954	2.95536930365836	-1.97605300408492E-8	2.94527465745213
0.00105761048232679	-0.00026446891904186	-0.000932153798430591	2.95583043695056	-6.52611032691971E-9	2.94480925939537
0.0010576445069218	-0.000264551479519426	-0.00051230425312454	2.95603510153487	2.44320187714014E-9	2.94457212577105
0.00105767786469394	-0.000264560819406512	-0.000289396352251003	2.95610708464818	6.44764467269589E-9	2.94445338963726
0.00105771090522327	-0.000264531933323653	-0.000169224651745736	2.95610973065284	7.37512171335322E-9	2.94439648551308
0.00105774604295506	-0.000264479074493451	-0.000100031728321071	2.95607255599653	7.0586530945811E-9	2.94437133955624
0.00105778927549382	-0.000264398408141631	-5.6546436811189E-5	2.95599838192746	6.22478918768999E-9	2.94436556810607
0.00105784429968108	-0.000264284236575207	-3.23917571876109E-5	2.9558827007641	5.31628673013938E-9	2.94437708325434
0.00105791661643539	-0.000264126638851003	-2.21709932066716E-5	2.95571603450225	4.37308447433348E-9	2.94440524457821
0.00105801430777109	-0.000263910337700679	-2.04209103458197E-5	2.9554828089747	3.48368950929538E-9	2.94445059736038
0.00105815269755209	-0.000263604694394459	-2.20344606916001E-5	2.95514994938505	2.68214976945616E-9	2.94451736356365
0.00105836770327425	-0.00026313554338353	-2.36388586825065E-5	2.95463418291949	1.94975892385141E-9	2.94462064530506
0.00105877200089997	-0.000262271639789535	-2.41002048200212E-5	2.95366852511695	1.23797197701537E-9	2.94481360764963
0.00105942126262509	-0.000260930496155942	-2.38626496855687E-5	2.95212492686137	7.64216195498574E-10	2.94512370695578
0.00106023295925985	-0.000259329893011695	-2.36433572249339E-5	2.9502058947179	5.41846834021646E-10	2.94551267116975
0.00106127546439259	-0.000257391147480468	-2.34605195442716E-5	2.94775780726306	3.91195557156777E-10	2.94601411054912
0.00106267078821881	-0.000254986887722297	-2.32433455742975E-5	2.9445085710427	2.51306923212709E-10	2.9466879271418
0.00106452519475256	-0.000252096796744761	-2.29797622327554E-5	2.94023455108602	3.84519556287202E-11	2.9475872243372
0.00106545239801944	-0.000250812048995352	-2.28623400557737E-5	2.93812099393804	-2.12692731894439E-10	2.94803868028382
0.00106687127663528	-0.000248946660449278	-2.26919123346159E-5	2.93490165032956	-1.40522983101688E-9	2.94873034616024
0.00106727799758195	-0.000248441815446698	-2.26457842851246E-5	2.93398329057417	-2.97635148001088E-9	2.94892883336845
0.00106747957844049	-0.00024819461097314	-2.26231999598259E-5	2.93352858178723	-5.30939361487628E-9	2.94902723148646
0.00106777551714489	-0.000247835707275712	-2.2590408678802E-5	2.93286163381502	-1.8354775287836E-8	2.94917170885985
0.00106782816373676	-0.000247772484542885	-2.25846323624879E-5	2.93274308008554	-3.88887433012066E-8	2.9491974163049
0.0010678967788916	-0.000247690301982573	-2.25771233655081E-5	2.932588599814	-2.06658052259071E-6	2.94923092132847
0.00106792224996556	-0.000247659866964511	-2.25743424131508E-5	2.9325312651486	2.15400481078098E-5	2.94924335907076
0.00106795087935939	-0.000247625710988686	-2.25712217467589E-5	2.93246682918445	0.723412834888975	2.94925733967454
0.00106797274232588	-0.0002475977261156	3.44218346270964E-7	2.93241413272158	1.72547658391353	2.94927110494544
0.00106798311871806	-0.000247584201886752	-7.30625380640504E-7	2.93238866534227	2.25247635184392	2.95150847701126
0.0010679913033309	-0.000247573495563813	-7.37230003267086E-7	2.93236849782652	2.6743578139562	2.95389828771426
0.00106800077798151	-0.000247561093459581	-7.36589868211013E-7	2.9323451258568	3.16875879363306	2.95686049442128
0.00106801259804036	-0.000247545621817835	-6.65156321133509E-7	2.93231595294209	3.30788282510303	2.96040109753755
0.00106802170870149	-0.000247533698839675	-5.93769314605197E-7	2.93229345871219	3.30367148483822	2.96288517318347
0.00106803265488768	-0.00024751937742451	-5.12477370762099E-7	2.93226642500522	3.30014213373426	2.96553435251146
0.00106804784184271	-0.000247499515847238	-4.16581976026009E-7	2.93222890698042	3.29990859151913	2.96864515227961
0.00106807065745467	-0.000247469698784641	-3.03763528108902E-7	2.9321725252423	3.29999144609614	2.97230450568261
0.00106809407117377	-0.000247439130166782	-2.18005691721146E-7	2.9321146496125	3.3000004536204	2.97505985547003
0.00106812508161332	-0.000247398695869094	-1.38134749860797E-7	2.93203798132493	3.30000007715375	2.97758900594557
0.00106816626141693	-0.000247345102586394	-7.21999029451581E-8	2.93193616067842	3.30000001539274	2.97964835986199
0.00106819224581011	-0.000247311347193246	-4.76690793504986E-8	2.93187191107303	3.30000001944881	2.98040864500145
0.00106821842870493	-0.00024727738426833	-3.14756896102608E-8	2.9318071735036	3.30000001549776	2.9809106613542
0.00106824474145665	-0.000247243304908551	-2.07721413403306E-8	2.93174211992101	3.30000001187946	2.98124402734857
0.00106828091184826	-0.00024719654459382	-1.15356044716464E-8	2.93165270588359	3.30000001097313	2.98153418373827
0.00106831865349457	-0.000247147860296337	-6.06864425378717E-9	2.93155942278383	3.30000001432424	2.98170933943417
0.00106835633605616	-0.000247099361940784	-3.1130724664763E-9	2.93146630230251	3.30000002334569	2.98180785945172
0.00106839702545985	-0.000247047116978649	-1.46354217633871E-9	2.93136577080625	3.30000005618074	2.98186727988691
0.00106842408799345	-0.000247012439698935	-9.0904528349256E-10	2.93129891867597	3.30000082512492	2.98189029164013
0.0010684489435061	-0.000246980640270067	-6.12956796430808E-10	2.93123752663551	3.30000255328346	2.98190497337382
0.00106846980629876	-0.000246953985801213	-4.5816506144547E-10	2.93118600247801	3.29998491637145	2.98191442597036
0.00106848757448665	-0.000246931311476573	-3.71507269392168E-10	2.93114212532101	2.99150430060639	2.98192115763834
0.00106850220549423	-0.000246912658802501	-3.20444115686769E-10	2.93110599819811	2.37399148764373	2.98192607213766
0.00106850958952976	-0.000246903251358788	-3.00104829875636E-10	2.93108776644998	2.00499101052459	2.98192838018
0.00106851935716795	-0.000246890813571099	-2.78156164768006E-10	2.93106365046943	1.5047996663847	2.98193130015057
0.00106852774891476	-0.000246880133644822	-2.62623700564291E-10	2.93104293248822	1.0676095930888	2.98193370618302
0.00106853404735786	-0.00024687212133756	2.09823269869958E-10	2.93102738313161	0.733958324250397	2.9819345584625
0.00106853821301105	-0.00024734111907776	-0.0286584282309974	2.93187097210404	0.51044133741268	2.98118638627715
0.0010685415147676	-0.000247886799371599	-0.034186584686438	2.93285287078039	0.331636123402868	2.98030223825006
0.00106854481279294	-0.000248526526661408	-0.0377426650333916	2.93400424084531	0.151608529363579	2.97927166119858
0.00106854673449102	-0.000248928807678794	-0.0389501970261108	2.93472836184011	0.0654162510688022	2.97862552127194
0.00106854947961663	-0.000249523570971633	-0.0397372865949706	2.9357990907248	0.00873508919261475	2.9776714647388
0.00106855080455603	-0.000249813936704868	-0.0398110664893352	2.93632188205018	0.0015428441953062	2.97720604789045
0.0010685528326836	-0.000250257974016677	-0.0396010430955016	2.93712143823549	-3.91977786462112E-5	2.97649466112056
0.0010685558326836	-0.000250906362055048	-0.0388524872050766	2.93828913127464	5.62089915112987E-6	2.97545624384016
0.0010685598326836	-0.000251746254832597	-0.0374110096772711	2.93980200844185	9.01227877552907E-6	2.97411127768068
0.0010685678326836	-0.000253312233475356	-0.0338271895494202	2.94262385628679	4.41640027903141E-6	2.97160287535924
0.00106858014527477	-0.000255405460180214	-0.0281155754450424	2.94639862270658	2.09569961682143E-6	2.96824590144797
0.00106859461430976	-0.000257411491787707	-0.0222505617108659	2.95002056130673	1.34139827622091E-6	2.96502090724473
0.00106861312514395	-0.000259392473640929	-0.0164346223627945	2.95360413843344	7.60196840669208E-7	2.96182307148263
0.00106863930901935	-0.000261375204335224	-0.0107186128004066	2.95720333319484	2.9703697085736E-7	2.95859841955012
0.00106867990022353	-0.000263238042954583	-0.00540549323453732	2.96061094559043	2.04408508790979E-8	2.95551880185014
0.00106871693828855	-0.000264122721866045	-0.00282795882806752	2.96225814396328	-2.84367914001639E-8	2.95400096436629
0.001068752254387	-0.000264542639378362	-0.00150942950995159	2.96306875085376	-2.02194585642773E-8	2.95322543723086
0.00106878687106076	-0.000264728930989833	-0.000813827261154643	2.9634589736429	-5.93696707374106E-9	2.95282266334648
0.00106882042142633	-0.000264791612814008	-0.000450751417346851	2.96362553109209	2.87309034364837E-9	2.95261938511393
0.0010688533656147	-0.000264791401519915	-0.000257312149049227	2.96367806715121	6.61546875624758E-9	2.95251792185447
0.00106888613182185	-0.000264758166606427	-0.000152254206255975	2.96367084226023	7.39417117130754E-9	2.95246959835742
0.00106892255222903	-0.000264700978593879	-8.92337907174579E-5	2.9636262055307	6.9919555275135E-9	2.95244826684667
0.00106896775271107	-0.000264615351175834	-5.02295858968438E-5	2.96354409475695	6.08432712162982E-9	2.95244544224851
0.00106902576393471	-0.000264494774959267	-2.93568270794964E-5	2.96341885190723	5.1416867368573E-9	2.95245943169902
0.00106910242055094	-0.00026432873769977	-2.13257843943993E-5	2.96324011212533	4.19183147248415E-9	2.95248972696442
0.00106920671422452	-0.000264100276576862	-2.06444609363032E-5	2.96299012561207	3.31055376270225E-9	2.95253715057365
0.00106935659541022	-0.000263773569434189	-2.24573820553076E-5	2.962629339494	2.51982224230047E-9	2.9526070390211
0.00106959598450143	-0.000263258798944621	-2.38514978656568E-5	2.96205503269348	1.79508611448342E-9	2.95271788140079
0.00107007476268384	-0.000262253562700376	-2.4100257292492E-5	2.96091145161286	1.08005399272319E-9	2.9529384607757
0.00107074078835427	-0.000260905475154782	-2.38353708222894E-5	2.9593281338145	7.03649998025339E-10	2.95324581948425
0.00107156950910239	-0.000259305758096406	-2.36366788688436E-5	2.95736901462804	5.11962234685478E-10	2.95362965638455
0.00107263602311004	-0.000257366430992834	-2.34585081547722E-5	2.95486477229102	3.63032587283749E-10	2.95412557705364
0.00107406323036838	-0.000254965538200425	-2.32413225688677E-5	2.95154157592769	2.11153484522713E-10	2.95479205835922
0.0010765231847649	-0.000251288462679883	-2.29056524924942E-5	2.94588090974622	-1.94161796599191E-10	2.95594650171946
0.00107768447192094	-0.000249795745205617	-2.27692193188744E-5	2.94324447986087	-1.04995304196826E-9	2.95649410254176
0.00107801300091588	-0.000249381699217399	-2.27313914309413E-5	2.94249986788228	-2.32967964202659E-9	2.95664908753638
0.00107867005890576	-0.000248572865285124	-2.26574946691205E-5	2.9410135413039	-1.2302082519922E-8	2.95695919975353
0.00107872352469488	-0.000248508301815775	-2.26515961587737E-5	2.9408927852339	-3.12176535108577E-8	2.95698444366729
0.00107883045627311	-0.000248379671496046	-2.26398469882483E-5	2.9406513480837	0.0883206329372186	2.95703493522816
0.001078864039846	-0.000248339422618926	-2.26361702360123E-5	2.94057554346945	1.31141481546108	2.95705079407876
0.00107889111464468	-0.00024830471737225	-3.63675354719817E-7	2.94051027064222	2.59167295253854	2.96243017384839
0.00107889788334435	-0.000248295845238999	-7.14959007552807E-7	2.94049358593556	2.9358812435456	2.9643297920015
0.00107890720345244	-0.000248283597024113	-6.53015348461849E-7	2.94047054521812	3.27223855068033	2.96698282605232
0.00107891749204707	-0.000248270066002476	-5.93096643797253E-7	2.94044507909072	3.30934191069008	2.96974912781123
0.00107892838137024	-0.000248255744544679	-5.19139973675919E-7	2.94041811033339	3.30176988521651	2.97238388912927
0.00107893890865112	-0.000248241902376378	-4.51099396059362E-7	2.94039202915485	3.29995028150172	2.97462266850348
0.00107895074451005	-0.000248226345100022	-3.83814054316645E-7	2.940362698715	3.29994842165173	2.9767997759059
0.00107896650828451	-0.000248205635820398	-3.08915236502116E-7	2.9403236258057	3.29999672119433	2.97921702011831
0.00107899027349951	-0.000248174441527027	-2.21167315572757E-7	2.94026470703701	3.30000055707449	2.98203002604069
0.00107902171937352	-0.000248133220077662	-1.3956347721944E-7	2.94018673164628	3.29999999005718	2.98461292366528
0.00107906340361081	-0.00024807868150134	-7.25266620094089E-8	2.94008335809766	3.30000001027924	2.98670709390422
0.00107908913126002	-0.000248045081979953	-4.81792348239196E-8	2.94001955467718	3.30000002147724	2.98746181035434
0.0010791151263655	-0.000248011182996777	-3.20005604237394E-8	2.93995509080558	3.30000001830688	2.98796328572154
0.00107914163757891	-0.000247976663700911	-2.11305817288121E-8	2.93988935219825	3.30000001495313	2.98830167453847
0.00107917789575994	-0.000247929540645231	-1.18119203307288E-8	2.93979945542406	3.30000001495011	2.98859412688372
0.00107921571466069	-0.000247880497573405	-6.3056706522957E-9	2.93970570433816	3.3000000214913	2.98877036523604
0.00107925344717613	-0.000247831677217647	-3.33297123233933E-9	2.93961218411862	3.30000004334346	2.98886922285583
0.0010792940385684	-0.000247779281494331	-1.67997882272175E-9	2.93951159764298	3.30000100262384	2.98892849715711
0.00107932484117535	-0.000247739606692221	-1.05426245511353E-9	2.93943528177557	3.30000245476169	2.98895436769265
0.0010793560489555	-0.000247699485136366	-7.13706427291072E-10	2.93935797431827	2.82536312306405	2.98897166426481
0.00107937948748857	-0.000247669401595374	-5.75003156200182E-10	2.93929992088089	1.79530570011553	2.98898114206295
0.00107939347381604	-0.000247651470289156	-1.29059429809786E-10	2.93926528232024	1.07467191602854	2.98898407847302
0.00107940117913282	-0.00024862492559663	-0.0311416079890421	2.94101674898526	0.666218407091933	2.98742048959646
0.00107940783422376	-0.000249813161019574	-0.0367530733944221	2.94315557773003	0.309645795559344	2.98550596397734
0.00107941235848215	-0.000250720915246916	-0.0379883946823441	2.94478997809864	0.0823681236305218	2.98404882689595
0.00107941536046162	-0.000251340626448382	-0.037845301784472	2.94590596944351	0.0145422209427595	2.98305541262477
0.00107941762158424	-0.000251806723326808	-0.037357581117476	2.94674544812503	-0.000328000725935675	2.98230859705962
0.00107941895959408	-0.000252080194968578	-0.0369520407152208	2.94723804437611	-0.00141496531884443	2.98187050457864
0.00107942102878381	-0.000252496209043329	-0.0361941537308326	2.94798748790936	-0.000488903769890563	2.98120411027273
0.00107942302878381	-0.000252889747059726	-0.0353788664395154	2.94869653288985	-4.05543653050483E-5	2.98057369324846
0.00107942518707937	-0.000253304436910184	-0.0344449450292359	2.949443786047	5.21382072114634E-5	2.97990931565222
0.00107942823292498	-0.000253870276225143	-0.0330680262525505	2.95046358812992	3.46830396862174E-5	2.97900257889411
0.00107943211308048	-0.000254557017456136	-0.0312784803551835	2.95170160795189	9.3675072287014E-6	2.97790166193633
0.00107943850562632	-0.000255605569776662	-0.0283913333268657	2.95359265862068	1.04934517160288E-6	2.97621944526224
0.00107945129071802	-0.000257418934999976	-0.0232051222067327	2.95686583009888	1.11749551573635E-6	2.97330507661523
0.00107947012414815	-0.000259515854555303	-0.0171329399415043	2.96065729240008	1.01514794456368E-6	2.96992250692239
0.0010794959117739	-0.000261555527846014	-0.0112663001871347	2.96435717114902	4.30796906112474E-7	2.9666090114509
0.00107953398834278	-0.000263415658876554	-0.00595181030574032	2.96775463415913	5.29967442030589E-8	2.96354183846396
0.00107957256592942	-0.000264419723812637	-0.00303214666218743	2.96961727942118	-3.33754035138244E-8	2.96183024636877
0.00107960883715663	-0.000264885689936989	-0.00158274724276275	2.97051090222627	-2.85570660801536E-8	2.96097902229149
0.00107964374559963	-0.000265088023333249	-0.000843093400510142	2.97092928118892	-1.11512226297928E-8	2.96055017179246
0.00107967732717611	-0.000265157155295626	-0.000463600793917607	2.97110641177859	5.39045457173664E-10	2.96033681863851
0.00107971002008434	-0.000265160100305195	-0.00026430713005432	2.97116318995377	5.90116656533826E-9	2.96023136594734
0.00107974241552897	-0.000265129112440476	-0.000156612254855304	2.97115840076007	7.40074534341868E-9	2.96018085468945
0.00107977803527137	-0.000265074626263129	-9.24761909217864E-5	2.97111624196966	7.26789115285627E-9	2.96015794870095
0.00107982224209608	-0.000264992274944476	-5.23359966173587E-5	2.97103709036065	6.40991064918305E-9	2.96015327125604
0.00107987898590238	-0.000264875723573255	-3.04357571945246E-5	2.97091537083386	5.41643289162674E-9	2.96016511082534
0.00107995397682194	-0.000264714729592441	-2.16609683079128E-5	2.97074086822633	4.39432537448766E-9	2.9601929172178
0.00108005583100628	-0.000264493202160487	-2.06127291830782E-5	2.97049662819465	3.45652511969392E-9	2.96023725754024
0.00108020147512654	-0.000264177717790748	-2.23592349404278E-5	2.97014552621445	2.62922506632164E-9	2.96030266638289
0.0010804317118501	-0.000263685457372098	-2.38252687241314E-5	2.96959222329719	1.8798196097267E-9	2.96040541102692
0.00108088318756091	-0.000262741920648457	-2.41455453664496E-5	2.96851191981923	1.14628058751722E-9	2.96060575121901
0.00108153979754996	-0.000261417488606197	-2.38892058752604E-5	2.96694799902044	7.31270622146828E-10	2.96089762656845
0.00108235636811179	-0.000259845562994299	-2.36867609859637E-5	2.96501370676925	5.2598619807354E-10	2.96126207324514
0.00108340285164088	-0.000257945931223469	-2.35108814756191E-5	2.96255118002527	3.71516620001609E-10	2.96173122156103
0.001084792404942	-0.000255608214676351	-2.32996059137958E-5	2.9593079570546	2.15978365643263E-10	2.96235712440269
0.00108691966137478	-0.000252394493189312	-2.30063613591291E-5	2.95439611426124	-1.16458418472238E-10	2.96332053966526
0.00108798328959117	-0.000250989236819932	-2.28779351582609E-5	2.95196985809297	-6.62147709867033E-10	2.96380475773576
0.00108891650852206	-0.000249802085681705	-2.27694874441742E-5	2.94984794069936	-2.88232795224347E-9	2.96423007371099
0.00108921616441051	-0.000249434414592242	-2.27358975998238E-5	2.94916862524412	-6.45100001753299E-9	2.96436675965778
0.00108936599235474	-0.000249252223817997	-2.27192561248479E-5	2.94882921555558	-1.41264039323746E-8	2.96443512278798
0.00108944090632685	-0.000249161537484888	-2.27109711041784E-5	2.94865957244142	-2.97428626667623E-8	2.96446930823143
0.0010894783633129	-0.000249116296314078	-2.2706838133324E-5	2.94857476628224	-6.19474876914443E-8	2.9644864018004
0.00108951955935818	-0.000249066619861793	-2.27023003827043E-5	2.94848150674287	-1.67253953470232E-6	2.96450520161733
0.00108955207266167	-0.000249027489829246	-2.26987264912992E-5	2.94840791470257	1.12041233345239E-6	2.96452004096734
0.00108957533520706	-0.000248999537738825	-2.26961723548413E-5	2.94835526797028	0.286576448585947	2.9645306574909
0.00108959329458558	-0.00024897798411061	-2.26942030465693E-5	2.94831462708402	1.00598169679937	2.96453885411952
0.00108960786585457	-0.000248959214996347	5.49398542659674E-7	2.94827931698827	1.71576522619426	2.96454756972961
0.00108961523415236	-0.000248949549046529	-7.28294985208322E-7	2.94826113649908	2.08947028761325	2.96598668898847
0.00108962143384828	-0.000248941383560464	-6.98594135428721E-7	2.94824577543641	2.4066140374064	2.96768253029473
0.00108962855947399	-0.000248931990938672	-7.32367077205254E-7	2.94822810029545	2.77479990023418	2.96985586011101
0.00108963902864608	-0.00024891819138162	-6.93668532392167E-7	2.94820212004451	3.25089511145332	2.9730464457335
0.00108964839533227	-0.000248905847492154	-6.25100739171103E-7	2.94817886800709	3.30900185142038	2.97570856411738
0.00108965739852287	-0.000248893985379084	-5.55406515445611E-7	2.94815651247511	3.30258785235569	2.97802403726737
0.00108966791885753	-0.000248880128324913	-4.81440849853243E-7	2.94813038348794	3.29999557245794	2.98041733628736
0.00108968314358316	-0.000248860083566171	-3.91182886971819E-7	2.94809256057288	3.29992246733842	2.98334888168641
0.00108969889233915	-0.000248839361137954	-3.15208254164645E-7	2.9480534260635	3.29999433328254	2.98581742709348
0.00108972316491154	-0.000248807450525135	-2.24259700587481E-7	2.94799309682045	3.30000095900986	2.98874364128095
0.00108975376163959	-0.000248767278216988	-1.4344612608852E-7	2.94791703425629	3.30000003264861	2.99130403920045
0.00108979537182791	-0.000248712748055269	-7.48310391429641E-8	2.94781358176713	3.30000000747676	2.99344764539202
0.00108982213254599	-0.000248677743401871	-4.89140070669691E-8	2.94774704734757	3.3000000209186	2.9942507228868
